iter,type,temperature,oldFitness,newFitness,bestFitness,delta,improveTotal,stagnation
[IMPROVE] Iter=2 | T=154158 | NewBest=530592 | Δ=3711 | ImproveTotal=1
[IMPROVE] Iter=15 | T=154004 | NewBest=524908 | Δ=6039 | ImproveTotal=2
[IMPROVE] Iter=44 | T=153542 | NewBest=524194 | Δ=4909 | ImproveTotal=3
[IMPROVE] Iter=57 | T=153388 | NewBest=522469 | Δ=2108 | ImproveTotal=4
[IMPROVE] Iter=59 | T=153388 | NewBest=521496 | Δ=981 | ImproveTotal=5
[IMPROVE] Iter=82 | T=152929 | NewBest=521167 | Δ=901 | ImproveTotal=6
[IMPROVE] Iter=98 | T=152776 | NewBest=515566 | Δ=5788 | ImproveTotal=7
[IMPROVE] Iter=105 | T=152623 | NewBest=512667 | Δ=3137 | ImproveTotal=8
[IMPROVE] Iter=112 | T=152470 | NewBest=512665 | Δ=24 | ImproveTotal=9
[IMPROVE] Iter=113 | T=152470 | NewBest=512653 | Δ=12 | ImproveTotal=10
[IMPROVE] Iter=118 | T=152470 | NewBest=510647 | Δ=2065 | ImproveTotal=11
[IMPROVE] Iter=124 | T=152318 | NewBest=510448 | Δ=316 | ImproveTotal=12
[IMPROVE] Iter=130 | T=152318 | NewBest=507988 | Δ=2566 | ImproveTotal=13
[IMPROVE] Iter=141 | T=152013 | NewBest=504680 | Δ=3432 | ImproveTotal=14
[IMPROVE] Iter=144 | T=152013 | NewBest=504663 | Δ=27 | ImproveTotal=15
[IMPROVE] Iter=145 | T=152013 | NewBest=504652 | Δ=11 | ImproveTotal=16
[IMPROVE] Iter=155 | T=151861 | NewBest=504650 | Δ=24 | ImproveTotal=17
[IMPROVE] Iter=164 | T=151710 | NewBest=499908 | Δ=4865 | ImproveTotal=18
[IMPROVE] Iter=172 | T=151558 | NewBest=496434 | Δ=252004 | ImproveTotal=19
[IMPROVE] Iter=194 | T=151255 | NewBest=491943 | Δ=11260 | ImproveTotal=20
[IMPROVE] Iter=253 | T=150350 | NewBest=490926 | Δ=1199 | ImproveTotal=21
[IMPROVE] Iter=254 | T=150350 | NewBest=490445 | Δ=481 | ImproveTotal=22
[IMPROVE] Iter=269 | T=150199 | NewBest=490001 | Δ=105752 | ImproveTotal=23
